state,CLAIM_FROM_MONTH,total_paid,total_claims,total_bens,rows,total_paid_delta,total_claims_delta,total_bens_delta,rows_delta
TN,2023-01-01,286752785.5900004,5864627.0,3734234.0,96000,28422559.63000065,874591.0,496374.0,11033.0
TN,2023-02-01,266004722.8499996,5334222.0,3503746.0,91163,-20748062.740000784,-530405.0,-230488.0,-4837.0
TN,2023-03-01,300134728.7000018,6026254.0,3943413.0,100681,34130005.85000217,692032.0,439667.0,9518.0
TN,2023-04-01,273615610.31999946,5305396.0,3474902.0,91214,-26519118.38000232,-720858.0,-468511.0,-9467.0
TN,2023-05-01,293565537.83,5813094.0,3756753.0,97732,19949927.510000527,507698.0,281851.0,6518.0
TN,2023-06-01,271436437.4599998,5341673.0,3412746.0,90720,-22129100.370000184,-471421.0,-344007.0,-7012.0
TN,2023-07-01,289484764.5599987,5166087.0,3271495.0,87069,18048327.09999889,-175586.0,-141251.0,-3651.0
TN,2023-08-01,326713851.6100004,6360030.0,4111085.0,103604,37229087.05000168,1193943.0,839590.0,16535.0
TN,2023-09-01,300383007.96999955,5542301.0,3553375.0,92274,-26330843.64000082,-817729.0,-557710.0,-11330.0
TN,2023-10-01,314311109.97999984,5837637.0,3726853.0,96204,13928102.010000288,295336.0,173478.0,3930.0
TN,2023-11-01,303312572.6499995,5646090.0,3614448.0,92625,-10998537.330000341,-191547.0,-112405.0,-3579.0
TN,2023-12-01,293472211.92000014,5204854.0,3363559.0,87098,-9840360.729999363,-441236.0,-250889.0,-5527.0
TN,2024-01-01,297128938.86000043,5109002.0,3153102.0,82981,3656726.9400002956,-95852.0,-210457.0,-4117.0
TN,2024-02-01,302433026.08000016,5754627.0,3636572.0,92421,5304087.219999731,645625.0,483470.0,9440.0
TN,2024-03-01,293026795.6799996,5164365.0,3277786.0,86370,-9406230.400000572,-590262.0,-358786.0,-6051.0
TN,2024-04-01,294356129.69999933,5304013.0,3423136.0,89298,1329334.0199997425,139648.0,145350.0,2928.0
TN,2024-05-01,285514785.7999997,4888379.0,3141648.0,83316,-8841343.899999619,-415634.0,-281488.0,-5982.0
TN,2024-06-01,257559820.3599993,4205924.0,2710716.0,73641,-27954965.440000415,-682455.0,-430932.0,-9675.0
TN,2024-07-01,276918057.8499994,4666778.0,3051329.0,81139,19358237.49000013,460854.0,340613.0,7498.0
TN,2024-08-01,289073950.4699996,4993623.0,3372445.0,88216,12155892.620000184,326845.0,321116.0,7077.0
TN,2024-09-01,271257309.60999954,4447892.0,2990099.0,79980,-17816640.860000074,-545731.0,-382346.0,-8236.0
TN,2024-10-01,281400664.7600002,4923774.0,3200750.0,84140,10143355.150000691,475882.0,210651.0,4160.0
TN,2024-11-01,209427403.1099999,3683347.0,2592532.0,69688,-71973261.65000033,-1240427.0,-608218.0,-14452.0
TN,2024-12-01,79062458.44000018,1507771.0,1148117.0,33784,-130364944.66999972,-2175576.0,-1444415.0,-35904.0
TX,2018-01-01,165550257.86000046,4379635.0,1803461.0,34415,,,,
TX,2018-02-01,151072467.11000016,4372689.0,1661729.0,31274,-14477790.750000298,-6946.0,-141732.0,-3141.0
TX,2018-03-01,158033054.85999984,4256102.0,1740584.0,32251,6960587.749999672,-116587.0,78855.0,977.0
TX,2018-04-01,160973223.30000022,4711263.0,1729869.0,31751,2940168.440000385,455161.0,-10715.0,-500.0
TX,2018-05-01,163656398.58000004,4554394.0,1727921.0,31916,2683175.2799998224,-156869.0,-1948.0,165.0
TX,2018-06-01,128276469.00999981,2514084.0,1489019.0,28229,-35379929.57000023,-2040310.0,-238902.0,-3687.0
TX,2018-07-01,130954801.4,2444650.0,1502213.0,29050,2678332.3900001943,-69434.0,13194.0,821.0
TX,2018-08-01,149378326.26999995,3442052.0,1727249.0,32515,18423524.869999945,997402.0,225036.0,3465.0
TX,2018-09-01,150957701.21999973,4025511.0,1562271.0,29838,1579374.9499997795,583459.0,-164978.0,-2677.0
TX,2018-10-01,170394392.68999994,5152822.0,1832776.0,34716,19436691.470000207,1127311.0,270505.0,4878.0
TX,2018-11-01,156022168.0900007,4376608.0,1618843.0,30265,-14372224.599999249,-776214.0,-213933.0,-4451.0
TX,2018-12-01,151206415.8199996,3953335.0,1530225.0,28852,-4815752.270001084,-423273.0,-88618.0,-1413.0
TX,2019-01-01,173076548.63,4817920.0,1831502.0,33720,21870132.81000039,864585.0,301277.0,4868.0
TX,2019-02-01,156983549.38000023,4689807.0,1652491.0,30807,-16092999.249999762,-128113.0,-179011.0,-2913.0
TX,2019-03-01,159840738.51000014,4404231.0,1696168.0,31978,2857189.129999906,-285576.0,43677.0,1171.0
TX,2019-04-01,167592757.46999988,5036656.0,1748763.0,32587,7752018.95999974,632425.0,52595.0,609.0
TX,2019-05-01,166358069.57999972,4550910.0,1687930.0,31363,-1234687.8900001645,-485746.0,-60833.0,-1224.0
TX,2019-06-01,132657494.78000018,2494605.0,1428931.0,27794,-33700574.799999535,-2056305.0,-258999.0,-3569.0
TX,2019-07-01,142430833.67000017,2690049.0,1546825.0,30645,9773338.889999986,195444.0,117894.0,2851.0
TX,2019-08-01,153754326.60999998,3552545.0,1669545.0,32070,11323492.939999819,862496.0,122720.0,1425.0
TX,2019-09-01,167530752.3900001,4719232.0,1632922.0,30717,13776425.78000012,1166687.0,-36623.0,-1353.0
TX,2019-10-01,191225622.2000001,5713350.0,1884974.0,35807,23694869.810000002,994118.0,252052.0,5090.0
TX,2019-11-01,170367144.84999955,4814007.0,1629116.0,31333,-20858477.35000056,-899343.0,-255858.0,-4474.0
TX,2019-12-01,180522247.44999954,4804253.0,1669163.0,32086,10155102.599999994,-9754.0,40047.0,753.0
TX,2020-01-01,205043423.44000003,5836208.0,2104902.0,40965,24521175.990000486,1031955.0,435739.0,8879.0
TX,2020-02-01,188099962.47,5441689.0,1937415.0,38624,-16943460.97000003,-394519.0,-167487.0,-2341.0
TX,2020-03-01,162476714.7299998,3984902.0,1688979.0,34488,-25623247.74000019,-1456787.0,-248436.0,-4136.0
TX,2020-04-01,141677480.50999993,2979820.0,1171096.0,24131,-20799234.21999988,-1005082.0,-517883.0,-10357.0
TX,2020-05-01,150758343.64999992,3335710.0,1437253.0,29419,9080863.139999986,355890.0,266157.0,5288.0
TX,2020-06-01,166139217.42000037,3696816.0,1788820.0,35293,15380873.770000458,361106.0,351567.0,5874.0
TX,2020-07-01,198863356.57999986,4257415.0,1896336.0,36867,32724139.15999949,560599.0,107516.0,1574.0
TX,2020-08-01,215152076.97000027,4814426.0,2029803.0,41403,16288720.390000403,557011.0,133467.0,4536.0
TX,2020-09-01,249268030.24000037,5859281.0,2561889.0,54150,34115953.2700001,1044855.0,532086.0,12747.0
TX,2020-10-01,403096741.00000066,9122563.0,3942846.0,83064,153828710.7600003,3263282.0,1380957.0,28914.0
TX,2020-11-01,708245686.8499993,14806650.0,6809287.0,151846,305148945.84999865,5684087.0,2866441.0,68782.0
TX,2020-12-01,818997528.0699962,17486684.0,8459386.0,180653,110751841.21999693,2680034.0,1650099.0,28807.0
TX,2021-01-01,830286935.1300004,18008059.0,9012624.0,190125,11289407.060004115,521375.0,553238.0,9472.0
TX,2021-02-01,719343146.0199984,15348693.0,7404474.0,166190,-110943789.11000192,-2659366.0,-1608150.0,-23935.0
TX,2021-03-01,944653174.5699965,21042005.0,10734763.0,222765,225310028.54999804,5693312.0,3330289.0,56575.0
TX,2021-04-01,918991528.2799903,20105745.0,10061825.0,215332,-25661646.29000616,-936260.0,-672938.0,-7433.0
TX,2021-05-01,893141885.6199954,18739760.0,9110202.0,201858,-25849642.65999496,-1365985.0,-951623.0,-13474.0
